0,10,2960,,,,,,,,,,,,[ 0.97013696  0.69436764  0.55023221         nan],,,,,,[ 0.94212769  0.38980395  0.37032918         nan],,
0,20,5920,,,,,,,,,,,,[ 0.97013824  0.6929346   0.53831614         nan],,,,,,[ 0.94174155  0.38266526  0.3696648          nan],,
0,30,8880,,,,,,,,,,,,[ 0.970126    0.69679857  0.55638553         nan],,,,,,[ 0.94195529  0.39106629  0.36892037         nan],,
0,40,11840,,,,,,,,,,,,[ 0.96981761  0.69782843  0.55569456         nan],,,,,,[ 0.94106788  0.39289751  0.36079716         nan],,
0,50,14800,,,,,,,,,,,,[ 0.96930821  0.69555475  0.55108308         nan],,,,,,[ 0.94033655  0.39216536  0.3650054          nan],,
0,60,17760,,,,,,,,,,,,[ 0.97054405  0.69826247  0.55639852         nan],,,,,,[ 0.94214962  0.38757448  0.36239365         nan],,
0,70,20720,,,,,,,,,,,,[ 0.97003268  0.69749784  0.55144831         nan],,,,,,[ 0.94138045  0.38975698  0.36991725         nan],,
0,80,23680,,,,,,,,,,,,[ 0.97005994  0.69863769  0.55727608         nan],,,,,,[ 0.94148231  0.3926667   0.36662572         nan],,
0,90,26640,,,,,,,,,,,,[ 0.97022566  0.69922187  0.55196712         nan],,,,,,[ 0.94131729  0.39293734  0.34883646         nan],,
0,100,29600,,,,,,,,,,,,[ 0.970961    0.69861522  0.55646909         nan],,,,,,[ 0.94297819  0.3865787   0.36758178         nan],,
