0,1,296,,,,,,,,,,,,[0.975658   0.75396711 0.56429671],,,,,,[0.94347666 0.41967004 0.41277664],,
0,2,592,,,,,,,,,,,,[0.97571732 0.75563735 0.57566656],,,,,,[0.9434349  0.42040338 0.41502034],,
0,3,888,,,,,,,,,,,,[0.97660687 0.756608   0.5704637 ],,,,,,[0.94550771 0.41780472 0.42176667],,
0,4,1184,,,,,,,,,,,,[0.97668914 0.75743581 0.57460617],,,,,,[0.94529285 0.41444659 0.42157446],,
0,5,1480,,,,,,,,,,,,[0.97681342 0.75739876 0.57726701],,,,,,[0.94616531 0.41770008 0.42293729],,
0,6,1776,,,,,,,,,,,,[0.97682489 0.75017515 0.56051998],,,,,,[0.94645274 0.40406182 0.43094225],,
0,7,2072,,,,,,,,,,,,[0.97679584 0.75745455 0.57652984],,,,,,[0.94569123 0.41303805 0.42402328],,
0,8,2368,,,,,,,,,,,,[0.97680211 0.75895838 0.57827292],,,,,,[0.94562115 0.41577545 0.42775598],,
0,9,2664,,,,,,,,,,,,[0.9769086  0.75260092 0.56870525],,,,,,[0.94620945 0.40553201 0.42939071],,
0,10,2960,,,,,,,,,,,,[0.9765746  0.75421175 0.56857021],,,,,,[0.94584008 0.40969384 0.42360309],,
0,11,3256,,,,,,,,,,,,[0.97641994 0.75740808 0.57375018],,,,,,[0.94494351 0.41510819 0.42105181],,
0,12,3552,,,,,,,,,,,,[0.97689665 0.75878358 0.57938107],,,,,,[0.94582045 0.4108554  0.42632066],,
0,13,3848,,,,,,,,,,,,[0.97622604 0.75678591 0.57902347],,,,,,[0.94404259 0.41651457 0.42536694],,
0,14,4144,,,,,,,,,,,,[0.97598508 0.75678646 0.57267426],,,,,,[0.94338906 0.41569503 0.41830638],,
0,15,4440,,,,,,,,,,,,[0.97543551 0.75496668 0.56303935],,,,,,[0.94228096 0.41980621 0.39129367],,
0,16,4736,,,,,,,,,,,,[0.97670585 0.75745993 0.57841056],,,,,,[0.9451192 0.4129155 0.4280629],,
0,17,5032,,,,,,,,,,,,[0.97691565 0.75587893 0.57056445],,,,,,[0.94601375 0.41083618 0.42366424],,
0,18,5328,,,,,,,,,,,,[0.97603345 0.75713238 0.5756668 ],,,,,,[0.94369572 0.41363795 0.42549596],,
