0,1,296,,,,,,,,,,,,,[1.78053817e+08 1.75260400e+06 1.30174000e+05 1.66292600e+06
 1.38417010e+07 1.75424000e+05 8.25210000e+04 9.20920000e+04
 8.16762000e+05],,,,,,,
0,2,592,,,,,,,,,,,,,[1.77926664e+08 1.85538000e+06 1.54551000e+05 1.59040400e+06
 1.38832630e+07 2.06384000e+05 7.13260000e+04 7.70450000e+04
 8.43004000e+05],,,,,,,
0,3,888,,,,,,,,,,,,,[1.77510116e+08 2.24387800e+06 1.82601000e+05 1.40297000e+06
 1.41306970e+07 1.46384000e+05 5.54250000e+04 1.07645000e+05
 8.28305000e+05],,,,,,,
0,4,1184,,,,,,,,,,,,,[1.77651201e+08 2.12242500e+06 1.62969000e+05 1.44667300e+06
 1.40908850e+07 1.42493000e+05 6.02340000e+04 1.06872000e+05
 8.24269000e+05],,,,,,,
0,5,1480,,,,,,,,,,,,,[1.77597635e+08 2.13565900e+06 2.03301000e+05 1.43686100e+06
 1.40511970e+07 1.91993000e+05 4.82950000e+04 7.61970000e+04
 8.66883000e+05],,,,,,,
0,6,1776,,,,,,,,,,,,,[1.77839917e+08 1.92977800e+06 1.66900000e+05 1.54048200e+06
 1.39480900e+07 1.91479000e+05 6.09520000e+04 7.73080000e+04
 8.53115000e+05],,,,,,,
0,7,2072,,,,,,,,,,,,,[1.77791178e+08 1.97094400e+06 1.74473000e+05 1.52500100e+06
 1.39674170e+07 1.87633000e+05 5.69520000e+04 7.69880000e+04
 8.57435000e+05],,,,,,,
0,8,2368,,,,,,,,,,,,,[1.77779215e+08 2.01159200e+06 1.45788000e+05 1.49972500e+06
 1.40079800e+07 1.72346000e+05 6.66140000e+04 8.72890000e+04
 8.37472000e+05],,,,,,,
0,9,2664,,,,,,,,,,,,,[1.77879035e+08 1.95599100e+06 1.01569000e+05 1.53212900e+06
 1.40314810e+07 1.16441000e+05 8.84570000e+04 1.22382000e+05
 7.80536000e+05],,,,,,,
0,10,2960,,,,,,,,,,,,,[1.77911091e+08 1.87152300e+06 1.53981000e+05 1.56834300e+06
 1.39321800e+07 1.79528000e+05 6.65740000e+04 7.94510000e+04
 8.45350000e+05],,,,,,,
0,11,3256,,,,,,,,,,,,,[1.7777715e+08 1.9987790e+06 1.6066600e+05 1.5100090e+06 1.3992276e+07
 1.7776600e+05 6.1017000e+04 8.2806000e+04 8.4755200e+05],,,,,,,
