0,10,2960,,,,,,,,,,,,,[  2.35268828e+08   4.24624110e+07   0.00000000e+00   1.71517200e+06
   1.42132600e+07   0.00000000e+00   1.09779000e+05   9.54470000e+05
   0.00000000e+00],,,,,,,
0,20,5920,,,,,,,,,,,,,[  2.68688693e+08   8.93435400e+06   1.08192000e+05   4.12275600e+06
   1.16455700e+07   1.60106000e+05   1.65452000e+05   6.43660000e+05
   2.55137000e+05],,,,,,,
0,30,8880,,,,,,,,,,,,,[  2.71303372e+08   6.37658300e+06   5.12840000e+04   3.75873600e+06
   1.21237030e+07   4.59930000e+04   2.06827000e+05   6.91951000e+05
   1.65471000e+05],,,,,,,
0,40,11840,,,,,,,,,,,,,[  2.72034888e+08   5.50972200e+06   1.86629000e+05   3.38056600e+06
   1.23678020e+07   1.80064000e+05   1.76894000e+05   4.57192000e+05
   4.30163000e+05],,,,,,,
0,50,14800,,,,,,,,,,,,,[  2.73822529e+08   3.69396000e+06   2.14750000e+05   3.85937200e+06
   1.17635160e+07   3.05544000e+05   2.17168000e+05   3.00218000e+05
   5.46863000e+05],,,,,,,
0,60,17760,,,,,,,,,,,,,[  2.73793569e+08   3.71148500e+06   2.26185000e+05   3.69294200e+06
   1.20209720e+07   2.14518000e+05   2.06818000e+05   3.26849000e+05
   5.30582000e+05],,,,,,,
0,70,20720,,,,,,,,,,,,,[  2.71908731e+08   5.58021600e+06   2.42292000e+05   2.48114500e+06
   1.32675160e+07   1.79771000e+05   1.79790000e+05   3.49920000e+05
   5.34539000e+05],,,,,,,
0,80,23680,,,,,,,,,,,,,[  2.72268827e+08   5.17624900e+06   2.86163000e+05   2.52396300e+06
   1.32040330e+07   2.00436000e+05   1.58618000e+05   3.31817000e+05
   5.73814000e+05],,,,,,,
0,90,26640,,,,,,,,,,,,,[  2.75074800e+08   2.48265800e+06   1.73781000e+05   3.53040800e+06
   1.22043330e+07   1.93691000e+05   2.43177000e+05   2.63946000e+05
   5.57126000e+05],,,,,,,
0,100,29600,,,,,,,,,,,,,[  2.73688658e+08   3.76180600e+06   2.80775000e+05   2.88235900e+06
   1.28052950e+07   2.40778000e+05   1.79983000e+05   2.39083000e+05
   6.45183000e+05],,,,,,,
