0,1,296,,,,,,,,,,,,,[1.77865179e+08 1.90915900e+06 1.62257000e+05 2.04935300e+06
 1.34160670e+07 2.14631000e+05 9.25130000e+04 8.80360000e+04
 8.10826000e+05],,,,,,,
0,2,592,,,,,,,,,,,,,[1.77759035e+08 2.03473300e+06 1.42827000e+05 1.95641100e+06
 1.35495080e+07 1.74132000e+05 9.76840000e+04 1.05245000e+05
 7.88446000e+05],,,,,,,
0,3,888,,,,,,,,,,,,,[1.77788878e+08 2.00448600e+06 1.43231000e+05 1.97381400e+06
 1.35365080e+07 1.69729000e+05 9.55770000e+04 1.05772000e+05
 7.90026000e+05],,,,,,,
0,4,1184,,,,,,,,,,,,,[1.77620332e+08 2.16004500e+06 1.56218000e+05 1.86491600e+06
 1.36528360e+07 1.62299000e+05 8.63780000e+04 1.10698000e+05
 7.94299000e+05],,,,,,,
0,5,1480,,,,,,,,,,,,,[1.77675768e+08 2.10049200e+06 1.60335000e+05 1.90327400e+06
 1.36004260e+07 1.76351000e+05 8.49910000e+04 1.00665000e+05
 8.05719000e+05],,,,,,,
0,6,1776,,,,,,,,,,,,,[1.77658658e+08 2.11982000e+06 1.58117000e+05 1.89057200e+06
 1.36210030e+07 1.68476000e+05 8.48480000e+04 1.04680000e+05
 8.01847000e+05],,,,,,,
0,7,2072,,,,,,,,,,,,,[1.77669118e+08 2.09454500e+06 1.72932000e+05 1.90867600e+06
 1.35860440e+07 1.85331000e+05 8.01860000e+04 9.46250000e+04
 8.16564000e+05],,,,,,,
0,8,2368,,,,,,,,,,,,,[1.77582019e+08 2.19001500e+06 1.64561000e+05 1.85002200e+06
 1.36692380e+07 1.60791000e+05 8.11140000e+04 1.09138000e+05
 8.01123000e+05],,,,,,,
0,9,2664,,,,,,,,,,,,,[1.77630548e+08 2.14404800e+06 1.61999000e+05 1.87322800e+06
 1.36373480e+07 1.69475000e+05 8.32030000e+04 1.02647000e+05
 8.05525000e+05],,,,,,,
0,10,2960,,,,,,,,,,,,,[1.77626868e+08 2.16518300e+06 1.44544000e+05 1.86296000e+06
 1.36696680e+07 1.47423000e+05 8.93120000e+04 1.16103000e+05
 7.85960000e+05],,,,,,,
0,11,3256,,,,,,,,,,,,,[1.77828395e+08 1.95801700e+06 1.50183000e+05 2.00762900e+06
 1.35008230e+07 1.71599000e+05 8.84710000e+04 9.92580000e+04
 8.03646000e+05],,,,,,,
0,12,3552,,,,,,,,,,,,,[1.77841399e+08 1.94838700e+06 1.46809000e+05 2.01154700e+06
 1.34991750e+07 1.69329000e+05 9.06150000e+04 9.99310000e+04
 8.00829000e+05],,,,,,,
0,13,3848,,,,,,,,,,,,,[1.77891163e+08 1.89907200e+06 1.46360000e+05 2.04860600e+06
 1.34602160e+07 1.71229000e+05 9.07580000e+04 9.87020000e+04
 8.01915000e+05],,,,,,,
0,14,4144,,,,,,,,,,,,,[1.77731117e+08 2.04036800e+06 1.65110000e+05 1.94105400e+06
 1.35577920e+07 1.81205000e+05 8.21190000e+04 9.40130000e+04
 8.15243000e+05],,,,,,,
0,15,4440,,,,,,,,,,,,,[1.77760965e+08 2.02863200e+06 1.46998000e+05 1.95504700e+06
 1.35684510e+07 1.56553000e+05 8.85040000e+04 1.07549000e+05
 7.95322000e+05],,,,,,,
0,16,4736,,,,,,,,,,,,,[1.77763363e+08 2.01270500e+06 1.60527000e+05 1.96724600e+06
 1.35400830e+07 1.72722000e+05 8.30180000e+04 9.78950000e+04
 8.10462000e+05],,,,,,,
0,17,5032,,,,,,,,,,,,,[1.77737612e+08 2.04587900e+06 1.53104000e+05 1.94105800e+06
 1.35766570e+07 1.62336000e+05 8.55960000e+04 1.02742000e+05
 8.03037000e+05],,,,,,,
0,18,5328,,,,,,,,,,,,,[1.77700818e+08 2.09988000e+06 1.35897000e+05 1.90556600e+06
 1.36384300e+07 1.36055000e+05 9.07170000e+04 1.20397000e+05
 7.80261000e+05],,,,,,,
0,19,5624,,,,,,,,,,,,,[1.77679746e+08 2.09239200e+06 1.64457000e+05 1.90378100e+06
 1.36026180e+07 1.73652000e+05 7.99850000e+04 9.60720000e+04
 8.15318000e+05],,,,,,,
0,20,5920,,,,,,,,,,,,,[1.77649121e+08 2.12943300e+06 1.58041000e+05 1.88205900e+06
 1.36417810e+07 1.56211000e+05 8.06310000e+04 1.05586000e+05
 8.05158000e+05],,,,,,,
0,21,6216,,,,,,,,,,,,,[1.77827271e+08 1.95796300e+06 1.51361000e+05 1.99935100e+06
 1.35121280e+07 1.68572000e+05 8.60570000e+04 9.65070000e+04
 8.08811000e+05],,,,,,,
0,22,6512,,,,,,,,,,,,,[1.77885295e+08 1.89676700e+06 1.54533000e+05 2.04277300e+06
 1.34540960e+07 1.83182000e+05 8.63700000e+04 8.83550000e+04
 8.16650000e+05],,,,,,,
0,23,6808,,,,,,,,,,,,,[1.7789559e+08 1.9028320e+06 1.3817300e+05 2.0427590e+06 1.3480243e+07
 1.5704900e+05 9.2568000e+04 1.0327800e+05 7.9552900e+05],,,,,,,
0,24,7104,,,,,,,,,,,,,[1.77864056e+08 1.91021300e+06 1.62326000e+05 2.03376000e+06
 1.34623020e+07 1.83989000e+05 8.28810000e+04 8.93260000e+04
 8.19168000e+05],,,,,,,
0,25,7400,,,,,,,,,,,,,[1.77650177e+08 2.13093800e+06 1.55480000e+05 1.88024800e+06
 1.36561120e+07 1.43691000e+05 8.15610000e+04 1.14702000e+05
 7.95112000e+05],,,,,,,
0,26,7696,,,,,,,,,,,,,[1.77670768e+08 2.10429100e+06 1.61536000e+05 1.89322900e+06
