0,10,2960,,,,,,,,,,,,[0.92055913 0.3961098  0.        ],,,,,,[0.92787238 0.38172295 0.        ],,
0,20,5920,,,,,,,,,,,,[0.94087259 0.33488946 0.13324595],,,,,,[0.94521905 0.31253262 0.10814243],,
0,30,8880,,,,,,,,,,,,[0.95006347 0.54284023 0.3214284 ],,,,,,[0.92912157 0.36180297 0.23225693],,
0,40,11840,,,,,,,,,,,,[0.95591038 0.54100589 0.33811034],,,,,,[0.94219561 0.37306823 0.24357462],,
0,50,14800,,,,,,,,,,,,[0.95859731 0.60435625 0.3659939 ],,,,,,[0.93686309 0.39299166 0.2714289 ],,
0,60,17760,,,,,,,,,,,,[0.95542801 0.58650607 0.37020062],,,,,,[0.93330178 0.37049705 0.27997703],,
0,70,20720,,,,,,,,,,,,[0.95834853 0.58017159 0.38955265],,,,,,[0.94168267 0.36834259 0.30788566],,
0,80,23680,,,,,,,,,,,,[0.96345104 0.63674979 0.40762285],,,,,,[0.93951336 0.38236148 0.31831368],,
0,90,26640,,,,,,,,,,,,[0.96380398 0.65145383 0.38718081],,,,,,[0.93820624 0.3928462  0.29340729],,
0,100,29600,,,,,,,,,,,,[0.96732745 0.65357008 0.41941997],,,,,,[0.94946042 0.41139766 0.31959611],,
0,110,32560,,,,,,,,,,,,[0.96295458 0.65942539 0.42628499],,,,,,[0.93384292 0.40670695 0.30595319],,
0,120,35520,,,,,,,,,,,,[0.96469601 0.66708319 0.42009656],,,,,,[0.94015976 0.41303379 0.32879928],,
0,130,38480,,,,,,,,,,,,[0.96906495 0.68318796 0.44125959],,,,,,[0.94482469 0.40529967 0.32384346],,
0,140,41440,,,,,,,,,,,,[0.96709041 0.67401736 0.43755421],,,,,,[0.94379204 0.40940538 0.31968022],,
0,150,44400,,,,,,,,,,,,[0.9677563  0.68192591 0.44070675],,,,,,[0.94131292 0.40159921 0.33004584],,
0,160,47360,,,,,,,,,,,,[0.97169791 0.7048998  0.45718821],,,,,,[0.94961839 0.4223497  0.34844616],,
0,170,50320,,,,,,,,,,,,[0.97230902 0.71616889 0.44888721],,,,,,[0.94571161 0.41230523 0.33777989],,
0,180,53280,,,,,,,,,,,,[0.9651168  0.66730482 0.39792726],,,,,,[0.93801042 0.38395411 0.2912199 ],,
0,190,56240,,,,,,,,,,,,[0.9720547  0.71281896 0.46438438],,,,,,[0.94682391 0.42212086 0.34767815],,
0,200,59200,,,,,,,,,,,,[0.9731622  0.71710663 0.47701261],,,,,,[0.95009102 0.42930262 0.36971722],,
0,210,62160,,,,,,,,,,,,[0.97295287 0.71347951 0.44684065],,,,,,[0.94844873 0.40501956 0.3210196 ],,
0,220,65120,,,,,,,,,,,,[0.97327011 0.72594961 0.4792732 ],,,,,,[0.94766392 0.42893846 0.34866466],,
0,230,68080,,,,,,,,,,,,[0.97170042 0.71517873 0.48626978],,,,,,[0.94236148 0.41542087 0.35888917],,
0,240,71040,,,,,,,,,,,,[0.97284021 0.72624135 0.48498343],,,,,,[0.9419985  0.41444196 0.36064868],,
