0,1,296,,,,,,,,,,,,,[1.79936595e+08 0.00000000e+00 0.00000000e+00 1.56800510e+07
 0.00000000e+00 0.00000000e+00 9.91375000e+05 0.00000000e+00
 0.00000000e+00],,,,,,,
0,2,592,,,,,,,,,,,,,[1.78336995e+08 1.59960000e+06 0.00000000e+00 1.22499290e+07
 3.43012200e+06 0.00000000e+00 6.54041000e+05 3.37334000e+05
 0.00000000e+00],,,,,,,
0,3,888,,,,,,,,,,,,,[1.79085569e+08 8.51026000e+05 0.00000000e+00 1.29672810e+07
 2.71277000e+06 0.00000000e+00 6.65037000e+05 3.26338000e+05
 0.00000000e+00],,,,,,,
0,4,1184,,,,,,,,,,,,,[1.63869229e+08 1.60673660e+07 0.00000000e+00 4.43411100e+06
 1.12459400e+07 0.00000000e+00 1.70598000e+05 8.20777000e+05
 0.00000000e+00],,,,,,,
0,5,1480,,,,,,,,,,,,,[1.79420222e+08 5.16373000e+05 0.00000000e+00 1.24561160e+07
 3.22393500e+06 0.00000000e+00 5.94146000e+05 3.97229000e+05
 0.00000000e+00],,,,,,,
0,6,1776,,,,,,,,,,,,,[1.78558534e+08 1.37806100e+06 0.00000000e+00 1.04076560e+07
 5.27239500e+06 0.00000000e+00 4.40804000e+05 5.50571000e+05
 0.00000000e+00],,,,,,,
0,7,2072,,,,,,,,,,,,,[1.69101444e+08 1.08351510e+07 0.00000000e+00 4.64556100e+06
 1.10344900e+07 0.00000000e+00 1.84165000e+05 8.07210000e+05
 0.00000000e+00],,,,,,,
0,8,2368,,,,,,,,,,,,,[1.72428896e+08 7.50769900e+06 0.00000000e+00 5.12263600e+06
 1.05574150e+07 0.00000000e+00 2.49110000e+05 7.42265000e+05
 0.00000000e+00],,,,,,,
0,9,2664,,,,,,,,,,,,,[1.69836925e+08 1.00996700e+07 0.00000000e+00 3.91189400e+06
 1.17681570e+07 0.00000000e+00 2.12823000e+05 7.78552000e+05
 0.00000000e+00],,,,,,,
0,10,2960,,,,,,,,,,,,,[1.67844478e+08 1.20921170e+07 0.00000000e+00 4.02512300e+06
 1.16549280e+07 0.00000000e+00 2.72944000e+05 7.18431000e+05
 0.00000000e+00],,,,,,,
0,11,3256,,,,,,,,,,,,,[1.67600771e+08 1.23358240e+07 0.00000000e+00 2.94165200e+06
 1.27383990e+07 0.00000000e+00 2.04299000e+05 7.87076000e+05
 0.00000000e+00],,,,,,,
0,12,3552,,,,,,,,,,,,,[1.76650442e+08 3.28343500e+06 2.71800000e+03 7.44315700e+06
 8.19921800e+06 3.76760000e+04 2.95433000e+05 6.01817000e+05
 9.41250000e+04],,,,,,,
0,13,3848,,,,,,,,,,,,,[1.76106488e+08 3.83010700e+06 0.00000000e+00 5.67344400e+06
 1.00061310e+07 4.76000000e+02 2.95394000e+05 6.87859000e+05
 8.12200000e+03],,,,,,,
0,14,4144,,,,,,,,,,,,,[1.7173286e+08 8.2035700e+06 1.6500000e+02 3.3526470e+06 1.2323440e+07
 3.9640000e+03 2.2114900e+05 7.3418600e+05 3.6040000e+04],,,,,,,
0,15,4440,,,,,,,,,,,,,[1.74419818e+08 5.50123300e+06 1.55440000e+04 5.52343400e+06
 1.01057960e+07 5.08210000e+04 1.91967000e+05 6.49579000e+05
 1.49829000e+05],,,,,,,
0,16,4736,,,,,,,,,,,,,[1.75633212e+08 4.29382400e+06 9.55900000e+03 4.59809900e+06
 1.10497420e+07 3.22100000e+04 2.09901000e+05 6.55912000e+05
 1.25562000e+05],,,,,,,
0,17,5032,,,,,,,,,,,,,[1.7507747e+08 4.8132310e+06 4.5894000e+04 3.9713040e+06 1.1530867e+07
 1.7788000e+05 2.1488500e+05 4.8489200e+05 2.9159800e+05],,,,,,,
0,18,5328,,,,,,,,,,,,,[1.71766854e+08 8.12918400e+06 4.05570000e+04 2.68501000e+06
 1.27680640e+07 2.26977000e+05 2.34013000e+05 4.49604000e+05
 3.07758000e+05],,,,,,,
0,19,5624,,,,,,,,,,,,,[1.75734114e+08 4.10704700e+06 9.54340000e+04 4.14260400e+06
 1.11697500e+07 3.67697000e+05 2.17826000e+05 3.60483000e+05
 4.13066000e+05],,,,,,,
0,20,5920,,,,,,,,,,,,,[1.74279144e+08 5.53259500e+06 1.24856000e+05 3.49793600e+06
 1.17845230e+07 3.97592000e+05 1.79977000e+05 3.48475000e+05
 4.62923000e+05],,,,,,,
0,21,6216,,,,,,,,,,,,,[1.7433207e+08 5.5393410e+06 6.5184000e+04 3.0781850e+06 1.2319004e+07
 2.8286200e+05 1.9275800e+05 3.8281400e+05 4.1580300e+05],,,,,,,
0,22,6512,,,,,,,,,,,,,[1.74418099e+08 5.44526500e+06 7.32310000e+04 2.76001800e+06
 1.26756370e+07 2.44396000e+05 1.81198000e+05 4.00488000e+05
 4.09689000e+05],,,,,,,
0,23,6808,,,,,,,,,,,,,[1.73146569e+08 6.74921800e+06 4.08080000e+04 2.57105200e+06
 1.29934090e+07 1.15590000e+05 1.84194000e+05 5.01370000e+05
 3.05811000e+05],,,,,,,
0,24,7104,,,,,,,,,,,,,[1.77126739e+08 2.76269100e+06 4.71650000e+04 4.11563100e+06
 1.13883310e+07 1.76089000e+05 2.30925000e+05 3.92573000e+05
 3.67877000e+05],,,,,,,
0,25,7400,,,,,,,,,,,,,[1.74467363e+08 5.35606100e+06 1.13171000e+05 2.75531000e+06
 1.26053990e+07 3.19342000e+05 1.81859000e+05 3.39615000e+05
 4.69901000e+05],,,,,,,
