0,1,296,,,,,,,,,,,,[0.97976885 0.79015284 0.65605499],,,,,,[0.93623419 0.38463398 0.41111598],,
0,2,592,,,,,,,,,,,,[0.97980062 0.79105322 0.66915121],,,,,,[0.93623204 0.38588962 0.41374697],,
0,3,888,,,,,,,,,,,,[0.97946773 0.7893427  0.66883623],,,,,,[0.93565213 0.38614921 0.41439146],,
0,4,1184,,,,,,,,,,,,[0.97964563 0.79055626 0.67660346],,,,,,[0.93584968 0.38601781 0.41564609],,
0,5,1480,,,,,,,,,,,,[0.9795545  0.79016052 0.67438114],,,,,,[0.93575008 0.38639198 0.41559816],,
0,6,1776,,,,,,,,,,,,[0.97936072 0.78922093 0.67543385],,,,,,[0.93542441 0.38652783 0.41425447],,
0,7,2072,,,,,,,,,,,,[0.9798378  0.79187501 0.67963374],,,,,,[0.93618961 0.38623161 0.41782476],,
0,8,2368,,,,,,,,,,,,[0.97983196 0.79175021 0.67773978],,,,,,[0.93618715 0.38606807 0.4191073 ],,
0,9,2664,,,,,,,,,,,,[0.97982135 0.7918859  0.68433181],,,,,,[0.93616434 0.38641014 0.41835683],,
0,10,2960,,,,,,,,,,,,[0.97970138 0.79116057 0.68169477],,,,,,[0.9359249  0.38637407 0.41968253],,
0,11,3256,,,,,,,,,,,,[0.97983055 0.79190075 0.68123305],,,,,,[0.93615611 0.38619692 0.42033266],,
0,12,3552,,,,,,,,,,,,[0.97945576 0.78982344 0.67506547],,,,,,[0.93560371 0.38646911 0.41867865],,
0,13,3848,,,,,,,,,,,,[0.97999214 0.79255362 0.67904795],,,,,,[0.9364216  0.38562805 0.42251026],,
0,14,4144,,,,,,,,,,,,[0.97984725 0.79191462 0.67714587],,,,,,[0.93620497 0.38592204 0.42126777],,
0,15,4440,,,,,,,,,,,,[0.97985493 0.79211238 0.68074458],,,,,,[0.93618759 0.38588041 0.4209896 ],,
0,16,4736,,,,,,,,,,,,[0.97967031 0.79120776 0.6833487 ],,,,,,[0.93584035 0.38653175 0.41964466],,
0,17,5032,,,,,,,,,,,,[0.97962724 0.79073402 0.67770513],,,,,,[0.93581381 0.38617708 0.42079413],,
0,18,5328,,,,,,,,,,,,[0.97999777 0.79261103 0.68027411],,,,,,[0.93644763 0.38595032 0.42417924],,
0,19,5624,,,,,,,,,,,,[0.97975162 0.7915556  0.68458903],,,,,,[0.93596778 0.38643931 0.42230442],,
0,20,5920,,,,,,,,,,,,[0.97956525 0.79056942 0.6850098 ],,,,,,[0.93563663 0.38675214 0.42060157],,
0,21,6216,,,,,,,,,,,,[0.97988495 0.79220247 0.68090184],,,,,,[0.93621689 0.3859705  0.42292781],,
0,22,6512,,,,,,,,,,,,[0.97985525 0.79231165 0.68712121],,,,,,[0.93611598 0.38629505 0.42129845],,
0,23,6808,,,,,,,,,,,,[0.97977613 0.79176452 0.68013944],,,,,,[0.93603215 0.38593861 0.42089697],,
0,24,7104,,,,,,,,,,,,[0.97976135 0.79183096 0.68478909],,,,,,[0.93597452 0.38667619 0.42098452],,
0,25,7400,,,,,,,,,,,,[0.97995623 0.79284879 0.68472414],,,,,,[0.93634311 0.38617171 0.42234287],,
0,26,7696,,,,,,,,,,,,[0.97967678 0.7912605  0.68544277],,,,,,[0.93581378 0.38664495 0.42073556],,
0,27,7992,,,,,,,,,,,,[0.97994759 0.79268717 0.68441877],,,,,,[0.93627608 0.38617034 0.42300891],,
0,28,8288,,,,,,,,,,,,[0.97983411 0.7920805  0.68039434],,,,,,[0.9361044  0.3860188  0.42190579],,
0,29,8584,,,,,,,,,,,,[0.97992007 0.79261255 0.68605393],,,,,,[0.93622103 0.38624092 0.42313722],,
0,30,8880,,,,,,,,,,,,[0.97985743 0.79231951 0.68519907],,,,,,[0.93612918 0.38632151 0.42339211],,
0,31,9176,,,,,,,,,,,,[0.97977696 0.79189494 0.68445949],,,,,,[0.93598852 0.38640738 0.42303668],,
0,32,9472,,,,,,,,,,,,[0.97973309 0.79169327 0.68502589],,,,,,[0.93590882 0.38629324 0.42155469],,
0,33,9768,,,,,,,,,,,,[0.98003727 0.79305305 0.68409587],,,,,,[0.93641777 0.38566388 0.42419337],,
0,34,10064,,,,,,,,,,,,[0.97976581 0.7917091  0.68264186],,,,,,[0.93597876 0.38598059 0.42251401],,
0,35,10360,,,,,,,,,,,,[0.97999242 0.79300206 0.68534178],,,,,,[0.93634292 0.38581189 0.42329745],,
0,36,10656,,,,,,,,,,,,[0.97989165 0.79243425 0.6849551 ],,,,,,[0.93616517 0.38581823 0.42393876],,
0,37,10952,,,,,,,,,,,,[0.9797775  0.79190647 0.68452424],,,,,,[0.93601041 0.38648804 0.42265987],,
0,38,11248,,,,,,,,,,,,[0.97986837 0.79222364 0.67888848],,,,,,[0.93618146 0.38549294 0.42271168],,
0,39,11544,,,,,,,,,,,,[0.97988718 0.7923178  0.6826142 ],,,,,,[0.93621827 0.3858141  0.4244911 ],,
0,40,11840,,,,,,,,,,,,[0.97979224 0.7920587  0.68865989],,,,,,[0.93599105 0.38676209 0.42357519],,
0,41,12136,,,,,,,,,,,,[0.97939019 0.78990014 0.68436304],,,,,,[0.93543195 0.38667693 0.42031807],,
0,42,12432,,,,,,,,,,,,[0.97967825 0.79120541 0.6793917 ],,,,,,[0.93583075 0.38574025 0.42272303],,
0,43,12728,,,,,,,,,,,,[0.98014641 0.79385993 0.6858971 ],,,,,,[0.93662677 0.38558481 0.42466023],,
0,44,13024,,,,,,,,,,,,[0.979877   0.79239545 0.68109201],,,,,,[0.93617043 0.38595268 0.42359591],,
0,45,13320,,,,,,,,,,,,[0.98009422 0.793527   0.68538813],,,,,,[0.93655065 0.38642222 0.42516009],,
0,46,13616,,,,,,,,,,,,[0.97984901 0.79233594 0.68575588],,,,,,[0.93613285 0.38668981 0.42309491],,
0,47,13912,,,,,,,,,,,,[0.97991507 0.79250913 0.68069278],,,,,,[0.93625543 0.3862395  0.42418061],,
0,48,14208,,,,,,,,,,,,[0.97973695 0.79177916 0.68278481],,,,,,[0.93591742 0.38602697 0.42207336],,
0,49,14504,,,,,,,,,,,,[0.9796925  0.79166556 0.68763555],,,,,,[0.93578352 0.38684876 0.42099091],,
0,50,14800,,,,,,,,,,,,[0.98000397 0.79307167 0.68281946],,,,,,[0.93633837 0.38569404 0.42395453],,
0,51,15096,,,,,,,,,,,,[0.98001164 0.79325624 0.69026214],,,,,,[0.936336   0.38619911 0.42551421],,
0,52,15392,,,,,,,,,,,,[0.97977378 0.79179922 0.68130311],,,,,,[0.93598278 0.38612287 0.42341889],,
0,53,15688,,,,,,,,,,,,[0.980036   0.7931615  0.68394924],,,,,,[0.93642395 0.38590733 0.42582522],,
0,54,15984,,,,,,,,,,,,[0.97986004 0.79235869 0.68350795],,,,,,[0.93609517 0.38607463 0.42412302],,
0,55,16280,,,,,,,,,,,,[0.98002446 0.79337949 0.68960725],,,,,,[0.93639209 0.38625193 0.42553115],,
0,56,16576,,,,,,,,,,,,[0.97987384 0.79262774 0.68793918],,,,,,[0.93609822 0.38624778 0.42324178],,
0,57,16872,,,,,,,,,,,,[0.97998707 0.79288399 0.6808093 ],,,,,,[0.93630978 0.38559911 0.42447443],,
0,58,17168,,,,,,,,,,,,[0.97982606 0.79235014 0.6877411 ],,,,,,[0.93602852 0.38627681 0.42311199],,
0,59,17464,,,,,,,,,,,,[0.97978135 0.79214419 0.68983122],,,,,,[0.93596584 0.3865897  0.42249567],,
0,60,17760,,,,,,,,,,,,[0.97967458 0.79140583 0.68195498],,,,,,[0.93586062 0.38616631 0.42317175],,
0,61,18056,,,,,,,,,,,,[0.97979891 0.79213202 0.68591962],,,,,,[0.9360302  0.38638298 0.42394961],,
0,62,18352,,,,,,,,,,,,[0.97997929 0.79314146 0.6872107 ],,,,,,[0.93634861 0.38664462 0.42421758],,
0,63,18648,,,,,,,,,,,,[0.97986694 0.7924952  0.68446935],,,,,,[0.93615381 0.38653834 0.42380249],,
0,64,18944,,,,,,,,,,,,[0.98000665 0.79322982 0.68696558],,,,,,[0.93640374 0.38640809 0.42442738],,
0,65,19240,,,,,,,,,,,,[0.97972659 0.79179477 0.68715766],,,,,,[0.93589322 0.38648468 0.42231907],,
0,66,19536,,,,,,,,,,,,[0.98001707 0.7931385  0.68490303],,,,,,[0.93641679 0.38564381 0.42543806],,
0,67,19832,,,,,,,,,,,,[0.97986799 0.79246747 0.68624608],,,,,,[0.93614678 0.3860454  0.42471373],,
0,68,20128,,,,,,,,,,,,[0.97999159 0.7931639  0.68777235],,,,,,[0.93638002 0.38641969 0.42521592],,
0,69,20424,,,,,,,,,,,,[0.97992539 0.7928263  0.68576074],,,,,,[0.93625414 0.3861898  0.42474265],,
0,70,20720,,,,,,,,,,,,[0.9798759  0.79261361 0.68730054],,,,,,[0.93613595 0.38661674 0.42437729],,
0,71,21016,,,,,,,,,,,,[0.97974932 0.79192808 0.68700703],,,,,,[0.93590545 0.38661786 0.4239718 ],,
0,72,21312,,,,,,,,,,,,[0.97967894 0.79148591 0.68382805],,,,,,[0.93584004 0.38636928 0.42355547],,
0,73,21608,,,,,,,,,,,,[0.97955161 0.79085872 0.68827133],,,,,,[0.93559514 0.38681681 0.42282878],,
0,74,21904,,,,,,,,,,,,[0.98002287 0.79333306 0.68734407],,,,,,[0.93635358 0.3855288  0.42523084],,
0,75,22200,,,,,,,,,,,,[0.98019245 0.7942199  0.69053301],,,,,,[0.9366761  0.3855935  0.42732985],,
0,76,22496,,,,,,,,,,,,[0.97971582 0.79179814 0.68729814],,,,,,[0.9359334  0.38663262 0.42360239],,
0,77,22792,,,,,,,,,,,,[0.97972569 0.79189692 0.68944831],,,,,,[0.93591211 0.38683543 0.42292445],,
0,78,23088,,,,,,,,,,,,[0.979635   0.79132756 0.68681875],,,,,,[0.93573082 0.38672305 0.42255568],,
0,79,23384,,,,,,,,,,,,[0.979998   0.79327408 0.69028453],,,,,,[0.93630105 0.3862146  0.42585522],,
0,80,23680,,,,,,,,,,,,[0.9797759  0.79212727 0.68653832],,,,,,[0.93595005 0.38609116 0.42380376],,
0,81,23976,,,,,,,,,,,,[0.97969241 0.79169546 0.68806696],,,,,,[0.93582953 0.38637112 0.4224868 ],,
0,82,24272,,,,,,,,,,,,[0.98016635 0.7942739  0.69229187],,,,,,[0.93663545 0.38609441 0.42564093],,
0,83,24568,,,,,,,,,,,,[0.97990584 0.79287816 0.69018591],,,,,,[0.93614697 0.3862206  0.4241244 ],,
0,84,24864,,,,,,,,,,,,[0.97974023 0.7919958  0.68856298],,,,,,[0.93592708 0.38657098 0.42333282],,
0,85,25160,,,,,,,,,,,,[0.9797418  0.79199331 0.68923556],,,,,,[0.93592214 0.38664012 0.42376469],,
0,86,25456,,,,,,,,,,,,[0.97978533 0.79213406 0.68646851],,,,,,[0.93597747 0.38628168 0.42343682],,
0,87,25752,,,,,,,,,,,,[0.979846   0.79253196 0.68690031],,,,,,[0.93611475 0.38658863 0.42326805],,
0,88,26048,,,,,,,,,,,,[0.98006449 0.79365533 0.68726284],,,,,,[0.93648172 0.38611319 0.42565343],,
0,89,26344,,,,,,,,,,,,[0.97971521 0.79172676 0.68579109],,,,,,[0.93590387 0.38664936 0.42456277],,
0,90,26640,,,,,,,,,,,,[0.98011933 0.79349672 0.6803444 ],,,,,,[0.93668809 0.38555278 0.42678204],,
0,91,26936,,,,,,,,,,,,[0.98003646 0.79346964 0.68760977],,,,,,[0.93642585 0.38611971 0.42555633],,
0,92,27232,,,,,,,,,,,,[0.98011687 0.79401268 0.68949115],,,,,,[0.93657785 0.38620171 0.42580511],,
0,93,27528,,,,,,,,,,,,[0.97965307 0.79144303 0.68479078],,,,,,[0.93580877 0.38675424 0.42356552],,
0,94,27824,,,,,,,,,,,,[0.97957389 0.79112594 0.68981191],,,,,,[0.9356759  0.38721138 0.42222281],,
0,95,28120,,,,,,,,,,,,[0.97951043 0.79069516 0.68849481],,,,,,[0.93555874 0.38706291 0.42285001],,
0,96,28416,,,,,,,,,,,,[0.97970774 0.79176267 0.68714105],,,,,,[0.93588807 0.38669204 0.42403462],,
0,97,28712,,,,,,,,,,,,[0.97992854 0.79294804 0.69021609],,,,,,[0.93621329 0.386359   0.42581147],,
0,98,29008,,,,,,,,,,,,[0.97967301 0.79163312 0.68909791],,,,,,[0.93581864 0.38667309 0.42386071],,
0,99,29304,,,,,,,,,,,,[0.98000071 0.79325645 0.68833767],,,,,,[0.93638355 0.38646509 0.4265721 ],,
0,100,29600,,,,,,,,,,,,[0.97994775 0.79291168 0.68724429],,,,,,[0.93627654 0.38642492 0.42598323],,
0,101,29896,,,,,,,,,,,,[0.97984445 0.79244661 0.68653157],,,,,,[0.93609775 0.38588332 0.42481086],,
0,102,30192,,,,,,,,,,,,[0.97981791 0.79228024 0.68942341],,,,,,[0.93600486 0.38623298 0.42542765],,
0,103,30488,,,,,,,,,,,,[0.98011085 0.7937551  0.68705216],,,,,,[0.93657822 0.38586701 0.42712018],,
0,104,30784,,,,,,,,,,,,[0.98003093 0.79349567 0.69047796],,,,,,[0.93643684 0.38640549 0.4265638 ],,
0,105,31080,,,,,,,,,,,,[0.9797799  0.79216011 0.68646374],,,,,,[0.93598764 0.38649834 0.42377116],,
0,106,31376,,,,,,,,,,,,[0.97998182 0.7931258  0.68326863],,,,,,[0.93638225 0.38592111 0.42538653],,
0,107,31672,,,,,,,,,,,,[0.9798365  0.79257631 0.69209708],,,,,,[0.93603746 0.3866353  0.42354326],,
0,108,31968,,,,,,,,,,,,[0.97978724 0.79228539 0.69055666],,,,,,[0.9359665  0.38659567 0.4236343 ],,
0,109,32264,,,,,,,,,,,,[0.97980442 0.79226539 0.68812211],,,,,,[0.93602274 0.38670404 0.42425481],,
0,110,32560,,,,,,,,,,,,[0.97988455 0.79246559 0.68102532],,,,,,[0.93621285 0.38632126 0.42537266],,
0,111,32856,,,,,,,,,,,,[0.97997679 0.79328062 0.6906169 ],,,,,,[0.93629424 0.38660326 0.42580339],,
0,112,33152,,,,,,,,,,,,[0.97995932 0.7929669  0.68472808],,,,,,[0.93625945 0.38605883 0.42491698],,
0,113,33448,,,,,,,,,,,,[0.97977926 0.79228307 0.68962672],,,,,,[0.93592502 0.38634432 0.42298284],,
0,114,33744,,,,,,,,,,,,[0.97976095 0.7920824  0.68817976],,,,,,[0.93590336 0.38630876 0.42458243],,
0,115,34040,,,,,,,,,,,,[0.98026098 0.79457375 0.6898134 ],,,,,,[0.9368384  0.38571407 0.42856212],,
0,116,34336,,,,,,,,,,,,[0.98005355 0.79357036 0.68751799],,,,,,[0.93646119 0.38594735 0.42634402],,
0,117,34632,,,,,,,,,,,,[0.97978963 0.79218602 0.68940365],,,,,,[0.93599386 0.3866773  0.42492033],,
0,118,34928,,,,,,,,,,,,[0.98001601 0.79332693 0.68543147],,,,,,[0.93641902 0.3858532  0.42571124],,
0,119,35224,,,,,,,,,,,,[0.97997408 0.79315972 0.68728311],,,,,,[0.9362968  0.38590063 0.42515547],,
0,120,35520,,,,,,,,,,,,[0.97973804 0.79208397 0.69312732],,,,,,[0.93588805 0.38658059 0.42314939],,
0,121,35816,,,,,,,,,,,,[0.98005046 0.7935016  0.6869198 ],,,,,,[0.93642744 0.38568282 0.42568149],,
0,122,36112,,,,,,,,,,,,[0.9798241  0.79251033 0.68939943],,,,,,[0.93606336 0.38634723 0.42394222],,
0,123,36408,,,,,,,,,,,,[0.97991567 0.79294792 0.6883886 ],,,,,,[0.93623752 0.38643417 0.42575872],,
0,124,36704,,,,,,,,,,,,[0.98006688 0.79360789 0.68721198],,,,,,[0.93650463 0.38625029 0.42705075],,
0,125,37000,,,,,,,,,,,,[0.97972208 0.79190757 0.68954673],,,,,,[0.93590858 0.3870824  0.42495753],,
0,126,37296,,,,,,,,,,,,[0.98025736 0.79439638 0.68704381],,,,,,[0.93686939 0.38584245 0.42904636],,
0,127,37592,,,,,,,,,,,,[0.97970397 0.7917612  0.68614183],,,,,,[0.93591846 0.38677483 0.42422828],,
0,128,37888,,,,,,,,,,,,[0.98013402 0.79390593 0.68773504],,,,,,[0.93665702 0.38603262 0.42735831],,
0,129,38184,,,,,,,,,,,,[0.97976959 0.7921851  0.6892463 ],,,,,,[0.93600007 0.38669641 0.42343532],,
0,130,38480,,,,,,,,,,,,[0.9797444  0.79207932 0.6915683 ],,,,,,[0.93593135 0.38690284 0.42408482],,
0,131,38776,,,,,,,,,,,,[0.98002809 0.79347045 0.68994449],,,,,,[0.936429   0.38655302 0.42746504],,
0,132,39072,,,,,,,,,,,,[0.98010754 0.79399276 0.69183328],,,,,,[0.93657037 0.38639933 0.42647902],,
0,133,39368,,,,,,,,,,,,[0.98010938 0.79373575 0.68461176],,,,,,[0.93659429 0.38596965 0.4264605 ],,
0,134,39664,,,,,,,,,,,,[0.98022118 0.79425583 0.68569463],,,,,,[0.93683052 0.38581068 0.42791343],,
0,135,39960,,,,,,,,,,,,[0.97997222 0.79318051 0.68976098],,,,,,[0.93632957 0.38643784 0.42650256],,
0,136,40256,,,,,,,,,,,,[0.9797996  0.79238029 0.69043293],,,,,,[0.93605409 0.38704157 0.4244631 ],,
0,137,40552,,,,,,,,,,,,[0.97978617 0.79227481 0.68724602],,,,,,[0.93605856 0.3866974  0.424374  ],,
0,138,40848,,,,,,,,,,,,[0.97982734 0.79260319 0.69407576],,,,,,[0.93608355 0.38727496 0.42489688],,
0,139,41144,,,,,,,,,,,,[0.97957221 0.79103869 0.68524861],,,,,,[0.93570388 0.38667431 0.42415273],,
0,140,41440,,,,,,,,,,,,[0.9799623  0.7931881  0.69069667],,,,,,[0.9363407  0.38675348 0.42642483],,
0,141,41736,,,,,,,,,,,,[0.97999394 0.79343007 0.68968556],,,,,,[0.93638688 0.38657821 0.42590075],,
0,142,42032,,,,,,,,,,,,[0.97977355 0.79227679 0.69224343],,,,,,[0.93599757 0.38686615 0.42489219],,
0,143,42328,,,,,,,,,,,,[0.97992653 0.79291736 0.68769022],,,,,,[0.93627658 0.38645152 0.42687833],,
0,144,42624,,,,,,,,,,,,[0.97998679 0.79343386 0.69295305],,,,,,[0.936372   0.38645071 0.42653676],,
0,145,42920,,,,,,,,,,,,[0.97985058 0.79268424 0.68972278],,,,,,[0.93615044 0.3864323  0.425459  ],,
0,146,43216,,,,,,,,,,,,[0.98005506 0.79368511 0.6889232 ],,,,,,[0.93645359 0.38603047 0.42730831],,
0,147,43512,,,,,,,,,,,,[0.97960568 0.79129238 0.68667425],,,,,,[0.93569754 0.3863663  0.42420169],,
0,148,43808,,,,,,,,,,,,[0.97979833 0.79226682 0.6859927 ],,,,,,[0.93604328 0.38652774 0.42511198],,
0,149,44104,,,,,,,,,,,,[0.9799789  0.79328431 0.68740628],,,,,,[0.93631906 0.38613737 0.42583547],,
0,150,44400,,,,,,,,,,,,[0.97995324 0.79308828 0.68730759],,,,,,[0.93630908 0.38611331 0.4264154 ],,
0,151,44696,,,,,,,,,,,,[0.97992136 0.79307838 0.69409509],,,,,,[0.93622377 0.38672797 0.42540452],,
0,152,44992,,,,,,,,,,,,[0.97984136 0.79250119 0.69030651],,,,,,[0.93610608 0.38676808 0.42678581],,
0,153,45288,,,,,,,,,,,,[0.98003141 0.79348126 0.68595354],,,,,,[0.93646758 0.38608494 0.42621602],,
0,154,45584,,,,,,,,,,,,[0.97998768 0.7931965  0.68796498],,,,,,[0.93632636 0.38606772 0.42669497],,
0,155,45880,,,,,,,,,,,,[0.97991063 0.79286081 0.69014024],,,,,,[0.93618947 0.38636711 0.42686274],,
0,156,46176,,,,,,,,,,,,[0.97983777 0.79245091 0.688666  ],,,,,,[0.93607605 0.38647398 0.42701553],,
0,157,46472,,,,,,,,,,,,[0.97985358 0.79249061 0.68848345],,,,,,[0.93610631 0.38633705 0.4273235 ],,
0,158,46768,,,,,,,,,,,,[0.97969423 0.79178795 0.69035707],,,,,,[0.93584585 0.38661402 0.42479333],,
0,159,47064,,,,,,,,,,,,[0.98012168 0.79377744 0.68696394],,,,,,[0.93660814 0.38573426 0.42832949],,
0,160,47360,,,,,,,,,,,,[0.97980571 0.79233776 0.68548115],,,,,,[0.93603686 0.38611332 0.42492253],,
0,161,47656,,,,,,,,,,,,[0.97976328 0.7920421  0.68388252],,,,,,[0.93595196 0.385972   0.42522311],,
0,162,47952,,,,,,,,,,,,[0.97970425 0.79178368 0.68655919],,,,,,[0.93583174 0.38623669 0.42513346],,
0,163,48248,,,,,,,,,,,,[0.97976786 0.79215815 0.68707142],,,,,,[0.93598533 0.38621269 0.42505126],,
0,164,48544,,,,,,,,,,,,[0.97972819 0.79201604 0.69073893],,,,,,[0.93586488 0.38670229 0.42508991],,
0,165,48840,,,,,,,,,,,,[0.97973329 0.79199035 0.69309844],,,,,,[0.93585011 0.38693445 0.42540399],,
0,166,49136,,,,,,,,,,,,[0.97995265 0.79298697 0.68786262],,,,,,[0.93626935 0.38608449 0.4269956 ],,
0,167,49432,,,,,,,,,,,,[0.97990263 0.79283547 0.68757816],,,,,,[0.93620569 0.38628901 0.42647879],,
0,168,49728,,,,,,,,,,,,[0.97972212 0.79196331 0.69096412],,,,,,[0.93591329 0.38685411 0.42580724],,
0,169,50024,,,,,,,,,,,,[0.97963776 0.79137131 0.68917196],,,,,,[0.93573795 0.38676685 0.42537223],,
0,170,50320,,,,,,,,,,,,[0.97978391 0.79230765 0.69129132],,,,,,[0.93597915 0.38651116 0.42562466],,
0,171,50616,,,,,,,,,,,,[0.97971667 0.79199324 0.69007137],,,,,,[0.93590197 0.38653304 0.42442471],,
0,172,50912,,,,,,,,,,,,[0.9795807  0.79114038 0.68843719],,,,,,[0.9356732  0.38667976 0.42426184],,
0,173,51208,,,,,,,,,,,,[0.97991531 0.79293203 0.68983598],,,,,,[0.93624857 0.38675353 0.42633384],,
0,174,51504,,,,,,,,,,,,[0.97982093 0.79251967 0.69003579],,,,,,[0.93611065 0.38682986 0.42605047],,
0,175,51800,,,,,,,,,,,,[0.98009106 0.79385756 0.69196009],,,,,,[0.93662085 0.38672217 0.4292346 ],,
0,176,52096,,,,,,,,,,,,[0.97983468 0.79246118 0.68814742],,,,,,[0.93616292 0.3866709  0.42654725],,
0,177,52392,,,,,,,,,,,,[0.97977024 0.79218931 0.6901008 ],,,,,,[0.93602245 0.3864531  0.42540304],,
0,178,52688,,,,,,,,,,,,[0.97951233 0.7907581  0.68947153],,,,,,[0.93560119 0.38699832 0.42454615],,
0,179,52984,,,,,,,,,,,,[0.97978402 0.79220754 0.69052713],,,,,,[0.9360194  0.38678507 0.42627072],,
0,180,53280,,,,,,,,,,,,[0.97999245 0.79333288 0.69236693],,,,,,[0.93639215 0.38650479 0.42825988],,
