0,10,2960,,,,,,,,,,,,,[  2.73435753e+08   3.98977900e+06   3.05707000e+05   2.68801400e+06
   1.30948380e+07   1.45580000e+05   1.13842000e+05   2.13127000e+05
   7.37280000e+05],,,,,,,
0,20,5920,,,,,,,,,,,,,[  2.73886870e+08   3.48882500e+06   3.55544000e+05   2.83982300e+06
   1.28251660e+07   2.63443000e+05   1.22399000e+05   1.17594000e+05
   8.24256000e+05],,,,,,,
0,30,8880,,,,,,,,,,,,,[  2.74207325e+08   3.23205200e+06   2.91862000e+05   2.94540700e+06
   1.27866010e+07   1.96424000e+05   1.37650000e+05   1.50182000e+05
   7.76417000e+05],,,,,,,
0,40,11840,,,,,,,,,,,,,[  2.73650077e+08   3.77183300e+06   3.09329000e+05   2.69558600e+06
   1.30395800e+07   1.93266000e+05   1.23690000e+05   1.58816000e+05
   7.81743000e+05],,,,,,,
0,50,14800,,,,,,,,,,,,,[  2.73530924e+08   3.90826600e+06   2.92049000e+05   2.64640000e+06
   1.31307730e+07   1.51259000e+05   1.15746000e+05   1.96131000e+05
   7.52372000e+05],,,,,,,
0,60,17760,,,,,,,,,,,,,[  2.73579279e+08   3.93679100e+06   2.15169000e+05   2.64988500e+06
   1.31756520e+07   1.02895000e+05   1.31734000e+05   2.53352000e+05
   6.79163000e+05],,,,,,,
0,70,20720,,,,,,,,,,,,,[  2.74013821e+08   3.43999700e+06   2.77421000e+05   2.82303800e+06
   1.29405790e+07   1.64815000e+05   1.29579000e+05   1.76955000e+05
   7.57715000e+05],,,,,,,
0,80,23680,,,,,,,,,,,,,[  2.73870663e+08   3.55849000e+06   3.02086000e+05   2.76394100e+06
   1.30064860e+07   1.58005000e+05   1.13651000e+05   1.87611000e+05
   7.62987000e+05],,,,,,,
0,90,26640,,,,,,,,,,,,,[  2.74082782e+08   3.33043600e+06   3.18021000e+05   2.86550100e+06
   1.28708050e+07   1.92126000e+05   1.16006000e+05   1.57267000e+05
   7.90976000e+05],,,,,,,
0,100,29600,,,,,,,,,,,,,[  2.74534415e+08   2.91194400e+06   2.84880000e+05   3.06116300e+06
   1.26421920e+07   2.25077000e+05   1.40603000e+05   1.27998000e+05
   7.95648000e+05],,,,,,,
